Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
"1,062",2021,20210904,2155,66,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,063",2021,20210904,2155,66,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,1.0
"1,064",2021,20210904,2155,66,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,065",2021,20210904,2155,66,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,066",2021,20210904,2155,66,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,067",2021,20210904,2155,66,304,,Empty Hook,20Hook,792.0,792.0,160.0,104.0
"1,068",2021,20210904,2155,66,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,069",2021,20210905,2326,67,14,Eopsetta jordani,Petrale Sole,20Hook,792.0,792.0,160.0,1.0
"1,070",2021,20210905,2326,67,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,071",2021,20210905,2326,67,303,,Hook with Skin,20Hook,792.0,792.0,160.0,19.0
"1,072",2021,20210905,2326,67,304,,Empty Hook,20Hook,792.0,792.0,160.0,101.0
"1,073",2021,20210905,2326,67,305,,Hook with Bait,20Hook,792.0,792.0,160.0,9.0
"1,074",2021,20210905,2326,67,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,075",2021,20210906,2165,68,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,32.0
"1,076",2021,20210906,2165,68,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,5.0
"1,077",2021,20210906,2165,68,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
"1,078",2021,20210906,2165,68,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,079",2021,20210906,2165,68,303,,Hook with Skin,20Hook,792.0,792.0,160.0,3.0
"1,080",2021,20210906,2165,68,304,,Empty Hook,20Hook,792.0,792.0,160.0,111.0
"1,081",2021,20210907,2167,69,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,082",2021,20210907,2167,69,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,8.0
"1,083",2021,20210907,2167,69,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
"1,084",2021,20210907,2167,69,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,6.0
"1,085",2021,20210907,2167,69,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,13.0
"1,086",2021,20210907,2167,69,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,6.0
"1,087",2021,20210907,2167,69,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,088",2021,20210907,2167,69,303,,Hook with Skin,20Hook,792.0,792.0,160.0,1.0
"1,089",2021,20210907,2167,69,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
"1,090",2021,20210907,2167,69,305,,Hook with Bait,20Hook,792.0,792.0,160.0,1.0
"1,091",2021,20210908,3005,70,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
"1,092",2021,20210908,3005,70,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,093",2021,20210908,3005,70,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
"1,094",2021,20210908,3005,70,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,1.0
"1,095",2021,20210908,3005,70,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,096",2021,20210908,3005,70,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,097",2021,20210908,3005,70,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,5.0
"1,098",2021,20210908,3005,70,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,1.0
"1,099",2021,20210908,3005,70,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,100",2021,20210908,3005,70,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,101",2021,20210908,3005,70,201,Primnoa pacifica,Red Tree Coral,20Hook,792.0,792.0,160.0,1.0
"1,102",2021,20210908,3005,70,303,,Hook with Skin,20Hook,792.0,792.0,160.0,17.0
"1,103",2021,20210908,3005,70,304,,Empty Hook,20Hook,792.0,792.0,160.0,85.0
"1,104",2021,20210908,3005,70,305,,Hook with Bait,20Hook,792.0,792.0,160.0,12.0
"1,105",2021,20210908,3005,70,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"1,106",2021,20210909,3204,71,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,107",2021,20210909,3204,71,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,108",2021,20210909,3204,71,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,109",2021,20210909,3204,71,303,,Hook with Skin,20Hook,792.0,792.0,160.0,64.0
"1,110",2021,20210909,3204,71,304,,Empty Hook,20Hook,792.0,792.0,160.0,49.0
"1,111",2021,20210909,3204,71,305,,Hook with Bait,20Hook,792.0,792.0,160.0,41.0
"1,112",2021,20210910,3210,72,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,113",2021,20210910,3210,72,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
"1,114",2021,20210910,3210,72,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,115",2021,20210910,3210,72,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,5.0
"1,116",2021,20210910,3210,72,303,,Hook with Skin,20Hook,792.0,792.0,160.0,72.0
"1,117",2021,20210910,3210,72,304,,Empty Hook,20Hook,792.0,792.0,160.0,60.0
"1,118",2021,20210910,3210,72,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
"1,119",2021,20210911,2335,73,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
"1,120",2021,20210911,2335,73,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,121",2021,20210911,2335,73,303,,Hook with Skin,20Hook,792.0,792.0,160.0,44.0
"1,122",2021,20210911,2335,73,304,,Empty Hook,20Hook,792.0,792.0,160.0,100.0
"1,123",2021,20210911,2335,73,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
"1,124",2021,20210912,2334,74,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
"1,125",2021,20210912,2334,74,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,47.0
"1,126",2021,20210912,2334,74,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,127",2021,20210912,2334,74,303,,Hook with Skin,20Hook,792.0,792.0,160.0,3.0
"1,128",2021,20210912,2334,74,304,,Empty Hook,20Hook,792.0,792.0,160.0,107.0
"1,129",2021,20210913,3008,75,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,13.0
"1,130",2021,20210913,3008,75,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,23.0
"1,131",2021,20210913,3008,75,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,132",2021,20210913,3008,75,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,792.0,792.0,160.0,1.0
"1,133",2021,20210913,3008,75,179,Sebastes melanostictus,Blackspotted Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,134",2021,20210913,3008,75,201,Primnoa pacifica,Red Tree Coral,20Hook,792.0,792.0,160.0,1.0
"1,135",2021,20210913,3008,75,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,136",2021,20210913,3008,75,304,,Empty Hook,20Hook,792.0,792.0,160.0,113.0
"1,137",2021,20210913,3008,75,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,138",2021,20210914,3009,76,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,8.0
"1,139",2021,20210914,3009,76,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,7.0
"1,140",2021,20210914,3009,76,303,,Hook with Skin,20Hook,792.0,792.0,160.0,1.0
"1,141",2021,20210914,3009,76,304,,Empty Hook,20Hook,792.0,792.0,160.0,143.0
"1,142",2021,20210915,2170,77,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,3.0
"1,143",2021,20210915,2170,77,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,10.0
"1,144",2021,20210915,2170,77,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
"1,145",2021,20210915,2170,77,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"1,146",2021,20210915,2170,77,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,147",2021,20210915,2170,77,304,,Empty Hook,20Hook,792.0,792.0,160.0,132.0
"1,148",2021,20210915,2170,77,305,,Hook with Bait,20Hook,792.0,792.0,160.0,1.0
"1,149",2021,20210916,2172,78,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,21.0
"1,150",2021,20210916,2172,78,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,151",2021,20210916,2172,78,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,152",2021,20210916,2172,78,303,,Hook with Skin,20Hook,792.0,792.0,160.0,12.0
"1,153",2021,20210916,2172,78,304,,Empty Hook,20Hook,792.0,792.0,160.0,123.0
"1,154",2021,20210916,2172,78,305,,Hook with Bait,20Hook,792.0,792.0,160.0,1.0
"1,155",2021,20210917,2171,79,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,10.0
"1,156",2021,20210917,2171,79,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,2.0
"1,157",2021,20210917,2171,79,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,1.0
"1,158",2021,20210917,2171,79,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,3.0
"1,159",2021,20210917,2171,79,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,1.0
"1,160",2021,20210917,2171,79,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,7.0
"1,161",2021,20210917,2171,79,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,3.0
"1,162",2021,20210917,2171,79,218,Hexactinellida,Glass Sponge,20Hook,800.0,800.0,160.0,1.0
"1,163",2021,20210917,2171,79,219,Ophuroidea,Brittle Star,20Hook,800.0,800.0,160.0,1.0
"1,164",2021,20210917,2171,79,303,,Hook with Skin,20Hook,800.0,800.0,160.0,2.0
"1,165",2021,20210917,2171,79,304,,Empty Hook,20Hook,800.0,800.0,160.0,95.0
"1,166",2021,20210917,2171,79,305,,Hook with Bait,20Hook,800.0,800.0,160.0,3.0
"1,167",2021,20210918,2160,80,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,9.0
"1,168",2021,20210918,2160,80,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,169",2021,20210918,2160,80,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
"1,170",2021,20210918,2160,80,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,171",2021,20210918,2160,80,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,7.0
"1,172",2021,20210918,2160,80,91,Porifera,unident. Sponge,20Hook,792.0,792.0,160.0,2.0
"1,173",2021,20210918,2160,80,93,,Sea Anemone,20Hook,792.0,792.0,160.0,2.0
"1,174",2021,20210918,2160,80,303,,Hook with Skin,20Hook,792.0,792.0,160.0,3.0
"1,175",2021,20210918,2160,80,304,,Empty Hook,20Hook,792.0,792.0,160.0,122.0
"1,176",2021,20210919,2333,81,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
"1,177",2021,20210919,2333,81,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,21.0
"1,178",2021,20210919,2333,81,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
"1,179",2021,20210919,2333,81,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,180",2021,20210919,2333,81,123,Sebastes nigrocinctus,Tiger Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,181",2021,20210919,2333,81,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,182",2021,20210919,2333,81,218,Hexactinellida,Glass Sponge,20Hook,792.0,792.0,160.0,1.0
"1,183",2021,20210919,2333,81,303,,Hook with Skin,20Hook,792.0,792.0,160.0,12.0
"1,184",2021,20210919,2333,81,304,,Empty Hook,20Hook,792.0,792.0,160.0,102.0
"1,185",2021,20210919,2333,81,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
"1,186",2021,20210920,2159,82,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"1,187",2021,20210920,2159,82,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,5.0
"1,188",2021,20210920,2159,82,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
"1,189",2021,20210920,2159,82,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
"1,190",2021,20210920,2159,82,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,3.0
"1,191",2021,20210920,2159,82,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
"1,192",2021,20210920,2159,82,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
"1,193",2021,20210920,2159,82,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,194",2021,20210920,2159,82,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
"1,195",2021,20210920,2159,82,304,,Empty Hook,20Hook,792.0,792.0,160.0,120.0
"1,196",2021,20210921,2332,83,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,2.0
"1,197",2021,20210921,2332,83,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
"1,198",2021,20210921,2332,83,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,16.0
"1,199",2021,20210921,2332,83,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,200",2021,20210921,2332,83,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,13.0
"1,201",2021,20210921,2332,83,303,,Hook with Skin,20Hook,792.0,792.0,160.0,25.0
"1,202",2021,20210921,2332,83,304,,Empty Hook,20Hook,792.0,792.0,160.0,68.0
"1,203",2021,20210921,2332,83,305,,Hook with Bait,20Hook,792.0,792.0,160.0,28.0
"1,204",2021,20211031,2290,84,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
"1,205",2021,20211031,2290,84,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,206",2021,20211031,2290,84,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,6.0
"1,207",2021,20211031,2290,84,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,5.0
"1,208",2021,20211031,2290,84,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,209",2021,20211031,2290,84,232,Gorgonacea,Gorgonian coral,20Hook,792.0,792.0,160.0,1.0
"1,210",2021,20211031,2290,84,303,,Hook with Skin,20Hook,792.0,792.0,160.0,13.0
"1,211",2021,20211031,2290,84,304,,Empty Hook,20Hook,792.0,792.0,160.0,87.0
"1,212",2021,20211031,2290,84,305,,Hook with Bait,20Hook,792.0,792.0,160.0,22.0
"1,213",2021,20211032,2293,85,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,2.0
"1,214",2021,20211032,2293,85,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
"1,215",2021,20211032,2293,85,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,4.0
"1,216",2021,20211032,2293,85,30,Sebastolobus spp,unident. thornyhead (Idiot),20Hook,792.0,792.0,160.0,1.0
"1,217",2021,20211032,2293,85,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,13.0
"1,218",2021,20211032,2293,85,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,219",2021,20211032,2293,85,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,5.0
"1,220",2021,20211032,2293,85,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,221",2021,20211032,2293,85,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,222",2021,20211032,2293,85,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,8.0
"1,223",2021,20211032,2293,85,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
"1,224",2021,20211032,2293,85,304,,Empty Hook,20Hook,792.0,792.0,160.0,102.0
"1,225",2021,20211032,2293,85,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,226",2021,20211033,2143,86,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,4.0
"1,227",2021,20211033,2143,86,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,228",2021,20211033,2143,86,57,Sebastes pinniger,Canary Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,229",2021,20211033,2143,86,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,8.0
"1,230",2021,20211033,2143,86,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,231",2021,20211033,2143,86,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,18.0
"1,232",2021,20211033,2143,86,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,2.0
"1,233",2021,20211033,2143,86,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,9.0
"1,234",2021,20211033,2143,86,218,Hexactinellida,Glass Sponge,20Hook,792.0,792.0,160.0,1.0
"1,235",2021,20211033,2143,86,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
"1,236",2021,20211033,2143,86,304,,Empty Hook,20Hook,792.0,792.0,160.0,73.0
"1,237",2021,20211033,2143,86,305,,Hook with Bait,20Hook,792.0,792.0,160.0,18.0
"1,238",2021,20211033,2143,86,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,239",2021,20211034,2144,87,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"1,240",2021,20211034,2144,87,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,28.0
"1,241",2021,20211034,2144,87,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,6.0
"1,242",2021,20211034,2144,87,126,Prionace glauca,Blue Shark,20Hook,792.0,792.0,160.0,2.0
"1,243",2021,20211034,2144,87,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,1.0
"1,244",2021,20211034,2144,87,128,Sebastes reedi,Yellowmouth Rockfish,20Hook,792.0,792.0,160.0,4.0
"1,245",2021,20211034,2144,87,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,246",2021,20211034,2144,87,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
"1,247",2021,20211034,2144,87,304,,Empty Hook,20Hook,792.0,792.0,160.0,91.0
"1,248",2021,20211034,2144,87,305,,Hook with Bait,20Hook,792.0,792.0,160.0,5.0
"1,249",2021,20211034,2144,87,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"1,250",2021,20211035,2146,88,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"1,251",2021,20211035,2146,88,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,14.0
"1,252",2021,20211035,2146,88,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,20.0
"1,253",2021,20211035,2146,88,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,254",2021,20211035,2146,88,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,255",2021,20211035,2146,88,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,4.0
"1,256",2021,20211035,2146,88,119,Sebastes borealis,Shortraker Rockfish,20Hook,792.0,792.0,160.0,9.0
"1,257",2021,20211035,2146,88,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
"1,258",2021,20211035,2146,88,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,259",2021,20211035,2146,88,304,,Empty Hook,20Hook,792.0,792.0,160.0,97.0
"1,260",2021,20211035,2146,88,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"1,261",2021,20211036,2149,89,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,4.0
"1,262",2021,20211036,2149,89,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,8.0
"1,263",2021,20211036,2149,89,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,17.0
"1,264",2021,20211036,2149,89,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
"1,265",2021,20211036,2149,89,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
"1,266",2021,20211036,2149,89,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"1,267",2021,20211036,2149,89,304,,Empty Hook,20Hook,792.0,792.0,160.0,74.0
"1,268",2021,20211036,2149,89,305,,Hook with Bait,20Hook,792.0,792.0,160.0,19.0
"1,269",2021,20211036,2149,89,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,3.0
"1,270",2021,20211037,2321,90,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,1.0
"1,271",2021,20211037,2321,90,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,11.0
"1,272",2021,20211037,2321,90,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,273",2021,20211037,2321,90,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,17.0
"1,274",2021,20211037,2321,90,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
"1,275",2021,20211037,2321,90,303,,Hook with Skin,20Hook,792.0,792.0,160.0,3.0
"1,276",2021,20211037,2321,90,304,,Empty Hook,20Hook,792.0,792.0,160.0,90.0
"1,277",2021,20211037,2321,90,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,278",2021,20211038,2151,91,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,4.0
"1,279",2021,20211038,2151,91,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,7.0
"1,280",2021,20211038,2151,91,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,2.0
"1,281",2021,20211038,2151,91,207,Solaster stimpsoni,Sun Sea Star,20Hook,792.0,792.0,160.0,2.0
"1,282",2021,20211038,2151,91,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
"1,283",2021,20211038,2151,91,304,,Empty Hook,20Hook,792.0,792.0,160.0,99.0
"1,284",2021,20211038,2151,91,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
"1,285",2021,20211038,2151,91,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,3.0
"1,286",2021,20211039,2323,92,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,287",2021,20211039,2323,92,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,288",2021,20211039,2323,92,124,Sebastes caurinus,Copper Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,289",2021,20211039,2323,92,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,290",2021,20211039,2323,92,303,,Hook with Skin,20Hook,792.0,792.0,160.0,24.0
"1,291",2021,20211039,2323,92,304,,Empty Hook,20Hook,792.0,792.0,160.0,101.0
"1,292",2021,20211039,2323,92,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,293",2021,20211040,2156,93,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,2.0
"1,294",2021,20211040,2156,93,56,Hydrolagus colliei,Spotted Ratfish,20Hook,800.0,800.0,160.0,1.0
"1,295",2021,20211040,2156,93,88,Sebastes nebulosus,China Rockfish,20Hook,800.0,800.0,160.0,1.0
"1,296",2021,20211040,2156,93,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,5.0
"1,297",2021,20211040,2156,93,303,,Hook with Skin,20Hook,800.0,800.0,160.0,17.0
"1,298",2021,20211040,2156,93,304,,Empty Hook,20Hook,800.0,800.0,160.0,98.0
"1,299",2021,20211040,2156,93,305,,Hook with Bait,20Hook,800.0,800.0,160.0,9.0
"1,300",2021,20211040,2156,93,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,3.0
"1,301",2021,20211041,2330,94,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,20.0
"1,302",2021,20211041,2330,94,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,303",2021,20211041,2330,94,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"1,304",2021,20211041,2330,94,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,305",2021,20211041,2330,94,119,Sebastes borealis,Shortraker Rockfish,20Hook,792.0,792.0,160.0,1.0
"1,306",2021,20211041,2330,94,138,Bathyraja aleutica,Aleutian Skate,20Hook,792.0,792.0,160.0,1.0
"1,307",2021,20211041,2330,94,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
"1,308",2021,20211041,2330,94,303,,Hook with Skin,20Hook,792.0,792.0,160.0,5.0
"1,309",2021,20211041,2330,94,304,,Empty Hook,20Hook,792.0,792.0,160.0,94.0
"1,310",2021,20211041,2330,94,305,,Hook with Bait,20Hook,792.0,792.0,160.0,7.0
